,degree_age_range,state,degree,age_range,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,<2_year_pct_students_loans_avg,<2_year_avg_student_loans_avg,education,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39
1404,40_to_64_years_Computers_Mathematics_and_Statistics,Tennessee,Computers_Mathematics_and_Statistics,40_to_64_years,96228.0,7635.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-2054128.249325961,62887.75067403895,1698763.750674039
1405,40_to_64_years_Biological_Agricultural_and_Environmental_Sciences,Tennessee,Biological_Agricultural_and_Environmental_Sciences,40_to_64_years,85399.0,8654.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1826719.249325961,52058.75067403895,1503841.750674039
1406,40_to_64_years_Physical_and_Related_Sciences,Tennessee,Physical_and_Related_Sciences,40_to_64_years,99261.0,14062.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-2117821.249325961,65920.75067403895,1753357.750674039
1407,40_to_64_years_Psychology,Tennessee,Psychology,40_to_64_years,61298.0,6302.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1320598.249325961,27957.75067403895,1070023.750674039
1408,40_to_64_years_Social_Sciences,Tennessee,Social_Sciences,40_to_64_years,77350.0,8826.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1657690.249325961,44009.75067403895,1358959.750674039
1409,40_to_64_years_Engineering,Tennessee,Engineering,40_to_64_years,107869.0,6630.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-2298589.249325961,74528.75067403895,1908301.750674039
1410,40_to_64_years_Multidisciplinary_Studies,Tennessee,Multidisciplinary_Studies,40_to_64_years,46143.0,19121.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1002343.2493259611,12802.75067403895,797233.7506740389
1411,40_to_64_years_Science_and_Engineering_Related_Fields,Tennessee,Science_and_Engineering_Related_Fields,40_to_64_years,74889.0,3561.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1606009.249325961,41548.75067403895,1314661.750674039
1412,40_to_64_years_Business,Tennessee,Business,40_to_64_years,75318.0,3596.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1615018.249325961,41977.75067403895,1322383.750674039
1413,40_to_64_years_Education,Tennessee,Education,40_to_64_years,53001.0,2175.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1146361.249325961,19660.75067403895,920677.7506740389
1414,40_to_64_years_Literature_and_Languages,Tennessee,Literature_and_Languages,40_to_64_years,68661.0,8792.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1475221.249325961,35320.75067403895,1202557.750674039
1415,40_to_64_years_Liberal_Arts_and_History,Tennessee,Liberal_Arts_and_History,40_to_64_years,63866.0,3569.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1374526.249325961,30525.75067403895,1116247.750674039
1416,40_to_64_years_Visual_and_Performing_Arts,Tennessee,Visual_and_Performing_Arts,40_to_64_years,53255.0,7238.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1151695.249325961,19914.75067403895,925249.7506740389
1417,40_to_64_years_Communications,Tennessee,Communications,40_to_64_years,63779.0,4194.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1372699.249325961,30438.75067403895,1114681.750674039
1418,40_to_64_years_Other,Tennessee,Other,40_to_64_years,63123.0,6598.0,TN,51.16,6400.1875,14.291666666666666,6068.777777777777,61.86486486486486,7228.472222222223,Bachelors_degree,6400.1875,25600.75,277.83541104967543,33340.24932596105,22,-1358923.249325961,29782.75067403895,1102873.750674039
1420,25_to_39_years_25_to_39_years,Texas,Combined_25_to_39_years,25_to_39_years,63802.0,527.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1373506.3394019268,30137.66059807312,1114771.6605980732
1421,25_to_39_years_Computers_Mathematics_and_Statistics,Texas,Computers_Mathematics_and_Statistics,25_to_39_years,82049.0,2647.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1756693.3394019268,48384.66059807312,1443217.6605980732
1422,25_to_39_years_Biological_Agricultural_and_Environmental_Sciences,Texas,Biological_Agricultural_and_Environmental_Sciences,25_to_39_years,64510.0,1716.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1388374.3394019268,30845.66059807312,1127515.6605980732
1423,25_to_39_years_Physical_and_Related_Sciences,Texas,Physical_and_Related_Sciences,25_to_39_years,63240.0,3303.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1361704.3394019268,29575.66059807312,1104655.6605980732
1424,25_to_39_years_Psychology,Texas,Psychology,25_to_39_years,51694.0,1362.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1119238.3394019268,18029.66059807312,896827.6605980732
1425,25_to_39_years_Social_Sciences,Texas,Social_Sciences,25_to_39_years,66492.0,3846.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1429996.3394019268,32827.66059807312,1163191.6605980732
1426,25_to_39_years_Engineering,Texas,Engineering,25_to_39_years,92899.0,3403.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1984543.3394019268,59234.66059807312,1638517.6605980732
1427,25_to_39_years_Multidisciplinary_Studies,Texas,Multidisciplinary_Studies,25_to_39_years,58294.0,1251.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1257838.3394019268,24629.66059807312,1015627.6605980732
1428,25_to_39_years_Science_and_Engineering_Related_Fields,Texas,Science_and_Engineering_Related_Fields,25_to_39_years,69641.0,2677.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1496125.3394019268,35976.66059807312,1219873.6605980732
1429,25_to_39_years_Business,Texas,Business,25_to_39_years,70668.0,1950.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1517692.3394019268,37003.66059807312,1238359.6605980732
1430,25_to_39_years_Education,Texas,Education,25_to_39_years,55962.0,1343.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1208866.3394019268,22297.66059807312,973651.6605980732
1431,25_to_39_years_Literature_and_Languages,Texas,Literature_and_Languages,25_to_39_years,54828.0,2603.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1185052.3394019268,21163.66059807312,953239.6605980732
1432,25_to_39_years_Liberal_Arts_and_History,Texas,Liberal_Arts_and_History,25_to_39_years,56822.0,2865.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1226926.3394019268,23157.66059807312,989131.6605980732
1433,25_to_39_years_Visual_and_Performing_Arts,Texas,Visual_and_Performing_Arts,25_to_39_years,48392.0,2902.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1049896.3394019268,14727.660598073118,837391.6605980732
1434,25_to_39_years_Communications,Texas,Communications,25_to_39_years,59433.0,1553.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1281757.3394019268,25768.66059807312,1036129.6605980732
1435,25_to_39_years_Other,Texas,Other,25_to_39_years,55659.0,1974.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1202503.3394019268,21994.66059807312,968197.6605980732
1436,40_to_64_years_40_to_64_years,Texas,40_to_64_years,40_to_64_years,81519.0,722.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1745563.3394019268,47854.66059807312,1433677.6605980732
1437,40_to_64_years_Computers_Mathematics_and_Statistics,Texas,Computers_Mathematics_and_Statistics,40_to_64_years,107036.0,3025.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-2281420.339401927,73371.66059807313,1892983.6605980732
1438,40_to_64_years_Biological_Agricultural_and_Environmental_Sciences,Texas,Biological_Agricultural_and_Environmental_Sciences,40_to_64_years,90163.0,3998.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1927087.3394019268,56498.66059807312,1589269.6605980732
1439,40_to_64_years_Physical_and_Related_Sciences,Texas,Physical_and_Related_Sciences,40_to_64_years,92281.0,8462.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1971565.3394019268,58616.66059807312,1627393.6605980732
1440,40_to_64_years_Psychology,Texas,Psychology,40_to_64_years,68788.0,3245.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1478212.3394019268,35123.66059807312,1204519.6605980732
1441,40_to_64_years_Social_Sciences,Texas,Social_Sciences,40_to_64_years,88573.0,4008.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1893697.3394019268,54908.66059807312,1560649.6605980732
1442,40_to_64_years_Engineering,Texas,Engineering,40_to_64_years,125522.0,2678.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-2669626.339401927,91857.66059807313,2225731.660598073
1443,40_to_64_years_Multidisciplinary_Studies,Texas,Multidisciplinary_Studies,40_to_64_years,65143.0,2819.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1401667.3394019268,31478.66059807312,1138909.6605980732
1444,40_to_64_years_Science_and_Engineering_Related_Fields,Texas,Science_and_Engineering_Related_Fields,40_to_64_years,85293.0,1838.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1824817.3394019268,51628.66059807312,1501609.6605980732
1445,40_to_64_years_Business,Texas,Business,40_to_64_years,86917.0,2304.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1858921.3394019268,53252.66059807312,1530841.6605980732
1446,40_to_64_years_Education,Texas,Education,40_to_64_years,60735.0,722.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1309099.3394019268,27070.66059807312,1059565.6605980732
1447,40_to_64_years_Literature_and_Languages,Texas,Literature_and_Languages,40_to_64_years,67635.0,3195.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1453999.3394019268,33970.66059807312,1183765.6605980732
1448,40_to_64_years_Liberal_Arts_and_History,Texas,Liberal_Arts_and_History,40_to_64_years,69789.0,4043.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1499233.3394019268,36124.66059807312,1222537.6605980732
1449,40_to_64_years_Visual_and_Performing_Arts,Texas,Visual_and_Performing_Arts,40_to_64_years,61250.0,2539.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1319914.3394019268,27585.66059807312,1068835.6605980732
1450,40_to_64_years_Communications,Texas,Communications,40_to_64_years,75141.0,4423.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1611625.3394019268,41476.66059807312,1318873.6605980732
1451,40_to_64_years_Other,Texas,Other,40_to_64_years,71669.0,2666.0,TX,48.57983193277311,6462.401709401709,44.891304347826086,5768.955555555555,61.772413793103446,6095.190476190476,Bachelors_degree,6462.401709401709,25849.606837606836,280.536161682724,33664.33940192688,22,-1538713.3394019268,38004.66059807312,1256377.6605980732
1453,25_to_39_years_25_to_39_years,Utah,Combined_25_to_39_years,25_to_39_years,61174.0,1292.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1320509.0564142873,25318.943585712717,1065276.9435857127
1454,25_to_39_years_Computers_Mathematics_and_Statistics,Utah,Computers_Mathematics_and_Statistics,25_to_39_years,82661.0,4756.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1771736.0564142873,46805.94358571272,1452042.9435857127
1455,25_to_39_years_Biological_Agricultural_and_Environmental_Sciences,Utah,Biological_Agricultural_and_Environmental_Sciences,25_to_39_years,64117.0,9973.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1382312.0564142873,28261.943585712717,1118250.9435857127
1456,25_to_39_years_Physical_and_Related_Sciences,Utah,Physical_and_Related_Sciences,25_to_39_years,62604.0,9143.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1350539.0564142873,26748.943585712717,1091016.9435857127
1457,25_to_39_years_Psychology,Utah,Psychology,25_to_39_years,50716.0,6682.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1100891.0564142873,14860.943585712717,877032.9435857127
1458,25_to_39_years_Social_Sciences,Utah,Social_Sciences,25_to_39_years,64330.0,11466.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1386785.0564142873,28474.943585712717,1122084.9435857127
1459,25_to_39_years_Engineering,Utah,Engineering,25_to_39_years,87010.0,7869.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1863065.0564142873,51154.94358571272,1530324.9435857127
1460,25_to_39_years_Multidisciplinary_Studies,Utah,Multidisciplinary_Studies,25_to_39_years,48663.0,7304.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1057778.0564142873,12807.943585712717,840078.9435857127
1461,25_to_39_years_Science_and_Engineering_Related_Fields,Utah,Science_and_Engineering_Related_Fields,25_to_39_years,58801.0,3324.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1270676.0564142873,22945.943585712717,1022562.9435857127
1462,25_to_39_years_Business,Utah,Business,25_to_39_years,76264.0,2597.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1637399.0564142873,40408.94358571272,1336896.9435857127
1463,25_to_39_years_Education,Utah,Education,25_to_39_years,49295.0,3598.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1071050.0564142873,13439.943585712717,851454.9435857127
1464,25_to_39_years_Literature_and_Languages,Utah,Literature_and_Languages,25_to_39_years,44875.0,7480.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-978230.0564142873,9019.943585712717,771894.9435857127
1465,25_to_39_years_Liberal_Arts_and_History,Utah,Liberal_Arts_and_History,25_to_39_years,52720.0,11177.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1142975.0564142873,16864.943585712717,913104.9435857127
1466,25_to_39_years_Visual_and_Performing_Arts,Utah,Visual_and_Performing_Arts,25_to_39_years,41914.0,3570.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-916049.0564142873,6058.943585712717,718596.9435857127
1467,25_to_39_years_Communications,Utah,Communications,25_to_39_years,59397.0,7125.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1283192.0564142873,23541.943585712717,1033290.9435857127
1468,25_to_39_years_Other,Utah,Other,25_to_39_years,50782.0,5053.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1102277.0564142873,14926.943585712717,878220.9435857127
1469,40_to_64_years_40_to_64_years,Utah,40_to_64_years,40_to_64_years,82087.0,1714.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1759682.0564142873,46231.94358571272,1441710.9435857127
1470,40_to_64_years_Computers_Mathematics_and_Statistics,Utah,Computers_Mathematics_and_Statistics,40_to_64_years,115496.0,6554.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-2461271.056414287,79640.94358571272,2043072.9435857127
1471,40_to_64_years_Biological_Agricultural_and_Environmental_Sciences,Utah,Biological_Agricultural_and_Environmental_Sciences,40_to_64_years,106883.0,14028.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-2280398.056414287,71027.94358571272,1888038.9435857127
1472,40_to_64_years_Physical_and_Related_Sciences,Utah,Physical_and_Related_Sciences,40_to_64_years,89624.0,13244.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1917959.0564142873,53768.94358571272,1577376.9435857127
1473,40_to_64_years_Psychology,Utah,Psychology,40_to_64_years,73668.0,11338.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1582883.0564142873,37812.94358571272,1290168.9435857127
1474,40_to_64_years_Social_Sciences,Utah,Social_Sciences,40_to_64_years,83574.0,8387.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1790909.0564142873,47718.94358571272,1468476.9435857127
1475,40_to_64_years_Engineering,Utah,Engineering,40_to_64_years,120566.0,8404.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-2567741.056414287,84710.94358571272,2134332.943585713
1476,40_to_64_years_Multidisciplinary_Studies,Utah,Multidisciplinary_Studies,40_to_64_years,60818.0,15785.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1313033.0564142873,24962.943585712717,1058868.9435857127
1477,40_to_64_years_Science_and_Engineering_Related_Fields,Utah,Science_and_Engineering_Related_Fields,40_to_64_years,78360.0,2760.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1681415.0564142873,42504.94358571272,1374624.9435857127
1478,40_to_64_years_Business,Utah,Business,40_to_64_years,93640.0,5072.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-2002295.0564142873,57784.94358571272,1649664.9435857127
1479,40_to_64_years_Education,Utah,Education,40_to_64_years,59116.0,3264.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1277291.0564142873,23260.943585712717,1028232.9435857127
1480,40_to_64_years_Literature_and_Languages,Utah,Literature_and_Languages,40_to_64_years,77248.0,14609.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1658063.0564142873,41392.94358571272,1354608.9435857127
1481,40_to_64_years_Liberal_Arts_and_History,Utah,Liberal_Arts_and_History,40_to_64_years,70846.0,12202.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1523621.0564142873,34990.94358571272,1239372.9435857127
1482,40_to_64_years_Visual_and_Performing_Arts,Utah,Visual_and_Performing_Arts,40_to_64_years,50921.0,9831.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1105196.0564142873,15065.943585712717,880722.9435857127
1483,40_to_64_years_Communications,Utah,Communications,40_to_64_years,74048.0,5626.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1590863.0564142873,38192.94358571272,1297008.9435857127
1484,40_to_64_years_Other,Utah,Other,40_to_64_years,63633.0,8050.0,UT,54.111111111111114,6882.944444444444,20.2,4269.0,46.51428571428571,6741.9655172413795,Bachelors_degree,6882.944444444444,27531.777777777777,298.79213678572734,35855.05641428728,22,-1372148.0564142873,27777.943585712717,1109538.9435857127
1486,25_to_39_years_25_to_39_years,Vermont,Combined_25_to_39_years,25_to_39_years,54689.0,2331.0,VT,57.833333333333336,8276.416666666666,14.0,4687.0,70.5,8430.5,Bachelors_degree,8276.416666666666,33105.666666666664,359.28347827336586,43114.0173928039,22,-1191583.017392804,11574.9826071961,941287.9826071961
1487,25_to_39_years_Computers_Mathematics_and_Statistics,Vermont,Computers_Mathematics_and_Statistics,25_to_39_years,71870.0,16320.0,VT,57.833333333333336,8276.416666666666,14.0,4687.0,70.5,8430.5,Bachelors_degree,8276.416666666666,33105.666666666664,359.28347827336586,43114.0173928039,22,-1552384.017392804,28755.9826071961,1250545.982607196
