,state,education,degree,estimate,margin_of_error,state_abbrev,4_year_pct_students_loans_avg,4_year_avg_student_loans_avg,2-3_year_pct_students_loans_avg,2-3_year_avg_student_loans_avg,fed_student_loans_per_year,total_fed_student_loans,monthly_payment,total_cost_of_fed_loan,age_starting_work,y_intercept,gross_at_starting_age,gross_at_39,age_range,sex
237,Colorado,Bachelors_degree,Computers_Mathematics_and_Statistics,90114.0,9397.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1927334.957662739,55173.04233726085,1587111.042337261,25_to_39_years,
246,Colorado,Bachelors_degree,Education,48184.0,3741.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1046804.9576627391,13243.04233726085,832371.0423372609,25_to_39_years,
242,Colorado,Bachelors_degree,Engineering,93554.0,2985.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1999574.957662739,58613.04233726085,1649031.042337261,25_to_39_years,
248,Colorado,Bachelors_degree,Liberal_Arts_and_History,62406.0,4753.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1345466.957662739,27465.04233726085,1088367.042337261,25_to_39_years,
247,Colorado,Bachelors_degree,Literature_and_Languages,51585.0,3992.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1118225.957662739,16644.04233726085,893589.0423372609,25_to_39_years,
243,Colorado,Bachelors_degree,Multidisciplinary_Studies,58763.0,6444.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1268963.957662739,23822.04233726085,1022793.0423372609,25_to_39_years,
251,Colorado,Bachelors_degree,Other,62558.0,3110.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1348658.957662739,27617.04233726085,1091103.042337261,25_to_39_years,
239,Colorado,Bachelors_degree,Physical_and_Related_Sciences,67253.0,5175.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1447253.957662739,32312.04233726085,1175613.042337261,25_to_39_years,
240,Colorado,Bachelors_degree,Psychology,54295.0,2802.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1175135.957662739,19354.04233726085,942369.0423372609,25_to_39_years,
244,Colorado,Bachelors_degree,Science_and_Engineering_Related_Fields,67357.0,3244.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1449437.957662739,32416.04233726085,1177485.042337261,25_to_39_years,
241,Colorado,Bachelors_degree,Social_Sciences,73201.0,5375.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1572161.957662739,38260.04233726085,1282677.042337261,25_to_39_years,
249,Colorado,Bachelors_degree,Visual_and_Performing_Arts,51710.0,3552.0,CO,44.09375,6707.46875,53.291666666666664,6498.217391304348,6707.46875,26829.875,291.17464718949293,34940.95766273915,22.0,-1120850.957662739,16769.04233726085,895839.0423372609,25_to_39_years,
18,Connecticut,Less_than_high_school_graduate,,31767.0,1063.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,0.0,0.0,0.0,0.0,16.0,-476505.0,31767.0,762408.0,,total
19,Connecticut,High_school_graduate_includes_equivalency,,41610.0,793.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,0.0,0.0,0.0,0.0,18.0,-707370.0,41610.0,915420.0,,total
20,Connecticut,Some_college_or_associates_degree,,49709.0,1754.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,6185.555555555556,12371.111111111111,134.25906431244252,16111.087717493103,20.0,-960582.0877174931,33597.9122825069,978068.9122825069,,total
252,Connecticut,Bachelors_degree,Combined_25_to_39_years,71512.0,1495.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1542991.7184833752,30272.281516624942,1245976.2815166248,25_to_39_years,
254,Connecticut,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,75037.0,6454.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1617016.7184833752,33797.28151662494,1309426.2815166248,25_to_39_years,
261,Connecticut,Bachelors_degree,Business,80851.0,2671.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1739110.7184833752,39611.28151662494,1414078.2815166248,25_to_39_years,
266,Connecticut,Bachelors_degree,Communications,70716.0,9711.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1526275.7184833752,29476.281516624942,1231648.2815166248,25_to_39_years,
253,Connecticut,Bachelors_degree,Computers_Mathematics_and_Statistics,80949.0,4758.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1741168.7184833752,39709.28151662494,1415842.2815166248,25_to_39_years,
262,Connecticut,Bachelors_degree,Education,63127.0,3586.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1366906.7184833752,21887.281516624942,1095046.2815166248,25_to_39_years,
258,Connecticut,Bachelors_degree,Engineering,94186.0,4177.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-2019145.7184833752,52946.28151662494,1654108.2815166248,25_to_39_years,
264,Connecticut,Bachelors_degree,Liberal_Arts_and_History,66632.0,7338.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1440511.7184833752,25392.281516624942,1158136.2815166248,25_to_39_years,
263,Connecticut,Bachelors_degree,Literature_and_Languages,58192.0,6757.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1263271.7184833752,16952.281516624942,1006216.281516625,25_to_39_years,
259,Connecticut,Bachelors_degree,Multidisciplinary_Studies,71408.0,5944.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1540807.7184833752,30168.281516624942,1244104.2815166248,25_to_39_years,
267,Connecticut,Bachelors_degree,Other,64746.0,3692.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1400905.7184833752,23506.281516624942,1124188.2815166248,25_to_39_years,
255,Connecticut,Bachelors_degree,Physical_and_Related_Sciences,69743.0,16109.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1505842.7184833752,28503.281516624942,1214134.2815166248,25_to_39_years,
256,Connecticut,Bachelors_degree,Psychology,61932.0,5896.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1341811.7184833752,20692.281516624942,1073536.2815166248,25_to_39_years,
260,Connecticut,Bachelors_degree,Science_and_Engineering_Related_Fields,71259.0,4355.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1537678.7184833752,30019.281516624942,1241422.2815166248,25_to_39_years,
257,Connecticut,Bachelors_degree,Social_Sciences,67955.0,3817.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1468294.7184833752,26715.281516624942,1181950.2815166248,25_to_39_years,
265,Connecticut,Bachelors_degree,Visual_and_Performing_Arts,54400.0,8283.0,CT,55.148148148148145,7916.615384615385,25.727272727272727,6185.555555555556,7916.615384615385,31666.46153846154,343.66432069479214,41239.71848337506,22.0,-1183639.7184833752,13160.281516624942,937960.281516625,25_to_39_years,
21,Delaware,Less_than_high_school_graduate,,34578.0,2306.0,DE,43.0,6695.8,82.0,7577.0,0.0,0.0,0.0,0.0,16.0,-518670.0,34578.0,829872.0,,total
22,Delaware,High_school_graduate_includes_equivalency,,39820.0,2238.0,DE,43.0,6695.8,82.0,7577.0,0.0,0.0,0.0,0.0,18.0,-676940.0,39820.0,876040.0,,total
23,Delaware,Some_college_or_associates_degree,,44530.0,1758.0,DE,43.0,6695.8,82.0,7577.0,7577.0,15154.0,164.46072162131117,19735.28659455734,20.0,-865805.2865945573,24794.71340544266,870864.7134054427,,total
268,Delaware,Bachelors_degree,Combined_25_to_39_years,65284.0,3873.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1405844.1720944536,30403.82790554651,1140231.8279055464,25_to_39_years,
270,Delaware,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,70784.0,16578.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1521344.1720944536,35903.82790554651,1239231.8279055464,25_to_39_years,
277,Delaware,Bachelors_degree,Business,77211.0,9570.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1656311.1720944536,42330.82790554651,1354917.8279055464,25_to_39_years,
282,Delaware,Bachelors_degree,Communications,36346.0,1917.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-798146.1720944535,1465.82790554651,619347.8279055465,25_to_39_years,
269,Delaware,Bachelors_degree,Computers_Mathematics_and_Statistics,45437.0,11551.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-989057.1720944535,10556.82790554651,782985.8279055465,25_to_39_years,
278,Delaware,Bachelors_degree,Education,60253.0,4334.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1300193.1720944536,25372.82790554651,1049673.8279055464,25_to_39_years,
274,Delaware,Bachelors_degree,Engineering,87564.0,7518.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1873724.1720944536,52683.82790554651,1541271.8279055464,25_to_39_years,
280,Delaware,Bachelors_degree,Liberal_Arts_and_History,75703.0,20553.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1624643.1720944536,40822.82790554651,1327773.8279055464,25_to_39_years,
279,Delaware,Bachelors_degree,Literature_and_Languages,55543.0,19155.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1201283.1720944536,20662.82790554651,964893.8279055465,25_to_39_years,
275,Delaware,Bachelors_degree,Multidisciplinary_Studies,59192.0,8611.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1277912.1720944536,24311.82790554651,1030575.8279055465,25_to_39_years,
283,Delaware,Bachelors_degree,Other,58868.0,4555.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1271108.1720944536,23987.82790554651,1024743.8279055465,25_to_39_years,
271,Delaware,Bachelors_degree,Physical_and_Related_Sciences,70041.0,8013.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1505741.1720944536,35160.82790554651,1225857.8279055464,25_to_39_years,
272,Delaware,Bachelors_degree,Psychology,66239.0,15059.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1425899.1720944536,31358.82790554651,1157421.8279055464,25_to_39_years,
276,Delaware,Bachelors_degree,Science_and_Engineering_Related_Fields,75410.0,5866.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1618490.1720944536,40529.82790554651,1322499.8279055464,25_to_39_years,
273,Delaware,Bachelors_degree,Social_Sciences,53167.0,6474.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-1151387.1720944536,18286.82790554651,922125.8279055465,25_to_39_years,
281,Delaware,Bachelors_degree,Visual_and_Performing_Arts,40318.0,15038.0,DE,43.0,6695.8,82.0,7577.0,6695.8,26783.2,290.6681007871124,34880.17209445349,22.0,-881558.1720944535,5437.82790554651,690843.8279055465,25_to_39_years,
24,District_of_Columbia,Less_than_high_school_graduate,,26970.0,6116.0,DC,33.9,6623.0,83.5,6703.0,0.0,0.0,0.0,0.0,16.0,-404550.0,26970.0,647280.0,,total
25,District_of_Columbia,High_school_graduate_includes_equivalency,,38599.0,4544.0,DC,33.9,6623.0,83.5,6703.0,0.0,0.0,0.0,0.0,18.0,-656183.0,38599.0,849178.0,,total
26,District_of_Columbia,Some_college_or_associates_degree,,48566.0,3947.0,DC,33.9,6623.0,83.5,6703.0,6703.0,13406.0,145.49032823381927,17458.839388058313,20.0,-940212.8393880583,31107.160611941687,953861.1606119417,,total
284,District_of_Columbia,Bachelors_degree,Combined_25_to_39_years,89341.0,3087.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1910661.9378687483,54840.062131251616,1573637.0621312517,25_to_39_years,
286,District_of_Columbia,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,93784.0,13206.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-2003964.9378687483,59283.062131251616,1653611.0621312517,25_to_39_years,
293,District_of_Columbia,Bachelors_degree,Business,102628.0,18373.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-2189688.9378687483,68127.06213125162,1812803.0621312517,25_to_39_years,
298,District_of_Columbia,Bachelors_degree,Communications,77293.0,10092.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1657653.9378687483,42792.062131251616,1356773.0621312517,25_to_39_years,
285,District_of_Columbia,Bachelors_degree,Computers_Mathematics_and_Statistics,104594.0,12476.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-2230974.9378687483,70093.06213125162,1848191.0621312517,25_to_39_years,
294,District_of_Columbia,Bachelors_degree,Education,70485.0,4469.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1514685.9378687483,35984.062131251616,1234229.0621312517,25_to_39_years,
290,District_of_Columbia,Bachelors_degree,Engineering,112447.0,18322.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-2395887.9378687483,77946.06213125162,1989545.0621312517,25_to_39_years,
296,District_of_Columbia,Bachelors_degree,Liberal_Arts_and_History,97090.0,12481.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-2073390.9378687483,62589.062131251616,1713119.0621312517,25_to_39_years,
295,District_of_Columbia,Bachelors_degree,Literature_and_Languages,86784.0,5515.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1856964.9378687483,52283.062131251616,1527611.0621312517,25_to_39_years,
291,District_of_Columbia,Bachelors_degree,Multidisciplinary_Studies,82696.0,17197.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1771116.9378687483,48195.062131251616,1454027.0621312517,25_to_39_years,
299,District_of_Columbia,Bachelors_degree,Other,76995.0,2818.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1651395.9378687483,42494.062131251616,1351409.0621312517,25_to_39_years,
287,District_of_Columbia,Bachelors_degree,Physical_and_Related_Sciences,80874.0,22033.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1732854.9378687483,46373.062131251616,1421231.0621312517,25_to_39_years,
288,District_of_Columbia,Bachelors_degree,Psychology,71834.0,8180.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1543014.9378687483,37333.062131251616,1258511.0621312517,25_to_39_years,
292,District_of_Columbia,Bachelors_degree,Science_and_Engineering_Related_Fields,77615.0,10618.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1664415.9378687483,43114.062131251616,1362569.0621312517,25_to_39_years,
289,District_of_Columbia,Bachelors_degree,Social_Sciences,94380.0,4210.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-2016480.9378687483,59879.062131251616,1664339.0621312517,25_to_39_years,
297,District_of_Columbia,Bachelors_degree,Visual_and_Performing_Arts,73475.0,11050.0,DC,33.9,6623.0,83.5,6703.0,6623.0,26492.0,287.5078155729032,34500.937868748384,22.0,-1577475.9378687483,38974.062131251616,1288049.0621312517,25_to_39_years,
27,Florida,Less_than_high_school_graduate,,28063.0,876.0,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,0.0,0.0,0.0,0.0,16.0,-420945.0,28063.0,673512.0,,total
28,Florida,High_school_graduate_includes_equivalency,,34769.0,469.0,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,0.0,0.0,0.0,0.0,18.0,-591073.0,34769.0,764918.0,,total
29,Florida,Some_college_or_associates_degree,,41565.0,288.0,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,7719.38,15438.76,167.55111591251378,20106.133909501652,20.0,-809841.1339095016,21458.866090498348,811193.8660904984,,total
300,Florida,Bachelors_degree,Combined_25_to_39_years,56340.0,1126.0,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,6875.417475728155,27501.66990291262,298.4653872260858,35815.84646713029,22.0,-1218955.8464671304,20524.153532869706,978304.1535328696,25_to_39_years,
302,Florida,Bachelors_degree,Biological_Agricultural_and_Environmental_Sciences,60461.0,3087.0,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,6875.417475728155,27501.66990291262,298.4653872260858,35815.84646713029,22.0,-1305496.8464671304,24645.153532869706,1052482.1535328696,25_to_39_years,
309,Florida,Bachelors_degree,Business,64042.0,1497.0,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,6875.417475728155,27501.66990291262,298.4653872260858,35815.84646713029,22.0,-1380697.8464671304,28226.153532869706,1116940.1535328696,25_to_39_years,
314,Florida,Bachelors_degree,Communications,50589.0,2896.0,FL,42.80701754385965,6875.417475728155,53.38461538461539,7719.38,6875.417475728155,27501.66990291262,298.4653872260858,35815.84646713029,22.0,-1098184.8464671304,14773.153532869706,874786.1535328696,25_to_39_years,
