State,Education,Age,Median Salary,Gross Salary,Profitability Age vs. HS no grad,Profitability Age vs. HS,Baseline
Washington,Bachelor's in Business,22,82186,50519.88318,26.36236342,26.0332878,0
Washington,Bachelor's in Communications,22,69243,37576.88318,28.45017347,28.45012491,0
Washington,Bachelor's in Computers Mathematics and Statistics,22,135351,103684.8832,23.4928397,23.1578728,0
Washington,Bachelor's in Education,22,59548,27881.88318,31.51750114,32.6348851,0
Washington,Bachelor's in Engineering,22,121316,89649.88318,23.90292696,23.54110084,0
Washington,Bachelor's in Liberal Arts and History,22,62023,30356.88318,30.51720082,31.17573432,0
Washington,Bachelor's in Literature and Languages,22,62395,30728.88318,30.3830694,30.98747286,0
Washington,Bachelor's in Multidisciplinary Studies,22,61167,29500.88318,30.84090741,31.6371162,0
Washington,Bachelor's in Other,22,62950,31283.88318,30.18983736,30.71920031,0
Washington,Bachelor's in Physical and Related Sciences,22,85392,53725.88318,26.01429618,25.65892068,0
Washington,Bachelor's in Psychology,22,60544,28877.88318,31.09069902,32.00011595,0
Washington,Bachelor's in Science and Engineering Related Fields,22,73866,42199.88318,27.54059359,27.35943115,0
Washington,Bachelor's in Social Sciences,22,81707,50040.88318,26.41855989,26.0944498,0
Washington,Bachelor's in Visual and Performing Arts,22,49924,18257.88318,38.78699489,47.29886286,0
Washington,HS did not graduate,39,36000,864000,,,1
Washington,HS graduate,39,42288,930336,,,1
Washington,Associate Degree,39,51740,1018172.255,,,1
Washington,All Majors Combined,39,79114,1392385.883,,,0
Washington,Bachelor's in Biological Agricultural and Environmental Sciences,39,69734,1223545.883,,,0
Washington,Bachelor's in Business,39,82186,1447681.883,,,0
Washington,Bachelor's in Communications,39,69243,1214707.883,,,0
Washington,Bachelor's in Computers Mathematics and Statistics,39,135351,2404651.883,,,0
Washington,Bachelor's in Education,39,59548,1040197.883,,,0
Washington,Bachelor's in Engineering,39,121316,2152021.883,,,0
Washington,Bachelor's in Liberal Arts and History,39,62023,1084747.883,,,0
Washington,Bachelor's in Literature and Languages,39,62395,1091443.883,,,0
Washington,Bachelor's in Multidisciplinary Studies,39,61167,1069339.883,,,0
Washington,Bachelor's in Other,39,62950,1101433.883,,,0
Washington,Bachelor's in Physical and Related Sciences,39,85392,1505389.883,,,0
Washington,Bachelor's in Psychology,39,60544,1058125.883,,,0
Washington,Bachelor's in Science and Engineering Related Fields,39,73866,1297921.883,,,0
Washington,Bachelor's in Social Sciences,39,81707,1439059.883,,,0
Washington,Bachelor's in Visual and Performing Arts,39,49924,866965.8832,,,0
West_Virginia,HS did not graduate,16,26692,26692,,23.38564593,1
West_Virginia,HS graduate,18,35052,35052,23.38564593,,1
West_Virginia,Associate Degree,20,40791,28775.40461,27.42496598,33.30904258,1
West_Virginia,All Majors Combined,22,49987,13075.75956,29.45946514,32.85933984,0
West_Virginia,Bachelor's in Biological Agricultural and Environmental Sciences,22,51116,14204.75956,29.06842616,32.02584913,0
West_Virginia,Bachelor's in Business,22,55497,18585.75956,27.8412859,29.6632057,0
West_Virginia,Bachelor's in Communications,22,47083,10171.75956,30.6642264,35.72190512,0
West_Virginia,Bachelor's in Computers Mathematics and Statistics,22,69118,32206.75956,25.64486967,26.19929667,0
West_Virginia,Bachelor's in Education,22,43243,6331.759557,32.90642502,42.62364064,0
West_Virginia,Bachelor's in Engineering,22,85176,48264.75956,24.36952398,24.53362143,0
West_Virginia,Bachelor's in Liberal Arts and History,22,56206,19294.75956,27.67694113,29.37284865,0
West_Virginia,Bachelor's in Literature and Languages,22,36659,-252.2404428,40.77157023,131.2173245,0
West_Virginia,Bachelor's in Multidisciplinary Studies,22,45227,8315.759557,31.63195255,38.40729636,0
West_Virginia,Bachelor's in Other,22,41460,4548.759557,34.34393557,48.64033091,0
West_Virginia,Bachelor's in Physical and Related Sciences,22,50096,13184.75956,29.42006667,32.77341402,0
West_Virginia,Bachelor's in Psychology,22,41476,4564.759557,34.32949408,48.57148824,0
West_Virginia,Bachelor's in Science and Engineering Related Fields,22,53949,17037.75956,28.22982135,30.37287614,0
West_Virginia,Bachelor's in Social Sciences,22,54633,17721.75956,28.0528342,30.0454645,0
West_Virginia,Bachelor's in Visual and Performing Arts,22,49295,12383.75956,29.71845509,33.43552906,0
West_Virginia,HS did not graduate,39,26692,640608,,,1
West_Virginia,HS graduate,39,35052,771144,,,1
West_Virginia,Associate Degree,39,40791,803804.4046,,,1
West_Virginia,All Majors Combined,39,49987,862854.7596,,,0
West_Virginia,Bachelor's in Biological Agricultural and Environmental Sciences,39,51116,883176.7596,,,0
West_Virginia,Bachelor's in Business,39,55497,962034.7596,,,0
West_Virginia,Bachelor's in Communications,39,47083,810582.7596,,,0
West_Virginia,Bachelor's in Computers Mathematics and Statistics,39,69118,1207212.76,,,0
West_Virginia,Bachelor's in Education,39,43243,741462.7596,,,0
West_Virginia,Bachelor's in Engineering,39,85176,1496256.76,,,0
West_Virginia,Bachelor's in Liberal Arts and History,39,56206,974796.7596,,,0
West_Virginia,Bachelor's in Literature and Languages,39,36659,622950.7596,,,0
West_Virginia,Bachelor's in Multidisciplinary Studies,39,45227,777174.7596,,,0
West_Virginia,Bachelor's in Other,39,41460,709368.7596,,,0
West_Virginia,Bachelor's in Physical and Related Sciences,39,50096,864816.7596,,,0
West_Virginia,Bachelor's in Psychology,39,41476,709656.7596,,,0
West_Virginia,Bachelor's in Science and Engineering Related Fields,39,53949,934170.7596,,,0
West_Virginia,Bachelor's in Social Sciences,39,54633,946482.7596,,,0
West_Virginia,Bachelor's in Visual and Performing Arts,39,49295,850398.7596,,,0
Wisconsin,HS did not graduate,16,35193,35193,,31.33231521,1
Wisconsin,HS graduate,18,40104,40104,31.33231521,,1
Wisconsin,Associate Degree,20,45726,32062.85168,33.6620287,35.69710927,1
Wisconsin,All Majors Combined,22,60537,21935.1029,30.85479392,30.74002335,0
Wisconsin,Bachelor's in Biological Agricultural and Environmental Sciences,22,58500,19898.1029,31.71608946,31.81854192,0
Wisconsin,Bachelor's in Business,22,69682,31080.1029,28.24172626,27.72857858,0
Wisconsin,Bachelor's in Communications,22,60818,22216.1029,30.74672769,30.60789307,0
Wisconsin,Bachelor's in Computers Mathematics and Statistics,22,78653,40051.1029,26.74689133,26.16272529,0
Wisconsin,Bachelor's in Education,22,48960,10358.1029,39.14192613,43.47266227,0
Wisconsin,Bachelor's in Engineering,22,85767,47165.1029,25.93850392,25.35840609,0
Wisconsin,Bachelor's in Liberal Arts and History,22,51913,13311.1029,35.93779289,37.85306945,0
Wisconsin,Bachelor's in Literature and Languages,22,51807,13205.1029,36.03309842,38.00571623,0
Wisconsin,Bachelor's in Multidisciplinary Studies,22,60964,22362.1029,30.69150972,30.54064703,0
Wisconsin,Bachelor's in Other,22,54895,16293.1029,33.67688037,34.45533751,0
Wisconsin,Bachelor's in Physical and Related Sciences,22,61158,22556.1029,30.61909868,30.45273568,0
Wisconsin,Bachelor's in Psychology,22,51409,12807.1029,36.40206568,38.60441372,0
Wisconsin,Bachelor's in Science and Engineering Related Fields,22,64572,25970.1029,29.50130696,29.13380322,0
Wisconsin,Bachelor's in Social Sciences,22,61534,22932.1029,30.48179253,30.28688274,0
Wisconsin,Bachelor's in Visual and Performing Arts,22,47765,9163.102903,40.86636153,46.97805732,0
Wisconsin,HS did not graduate,39,35193,844632,,,1
Wisconsin,HS graduate,39,40104,882288,,,1
Wisconsin,Associate Degree,39,45726,900856.8517,,,1
Wisconsin,All Majors Combined,39,60537,1051064.103,,,0
Wisconsin,Bachelor's in Biological Agricultural and Environmental Sciences,39,58500,1014398.103,,,0
Wisconsin,Bachelor's in Business,39,69682,1215674.103,,,0
Wisconsin,Bachelor's in Communications,39,60818,1056122.103,,,0
Wisconsin,Bachelor's in Computers Mathematics and Statistics,39,78653,1377152.103,,,0
Wisconsin,Bachelor's in Education,39,48960,842678.1029,,,0
Wisconsin,Bachelor's in Engineering,39,85767,1505204.103,,,0
Wisconsin,Bachelor's in Liberal Arts and History,39,51913,895832.1029,,,0
Wisconsin,Bachelor's in Literature and Languages,39,51807,893924.1029,,,0
Wisconsin,Bachelor's in Multidisciplinary Studies,39,60964,1058750.103,,,0
Wisconsin,Bachelor's in Other,39,54895,949508.1029,,,0
Wisconsin,Bachelor's in Physical and Related Sciences,39,61158,1062242.103,,,0
Wisconsin,Bachelor's in Psychology,39,51409,886760.1029,,,0
Wisconsin,Bachelor's in Science and Engineering Related Fields,39,64572,1123694.103,,,0
Wisconsin,Bachelor's in Social Sciences,39,61534,1069010.103,,,0
Wisconsin,Bachelor's in Visual and Performing Arts,39,47765,821168.1029,,,0
Wyoming,HS did not graduate,16,28406,28406,,23.31946607,1
Wyoming,HS graduate,18,37396,37396,23.31946607,,1
Wyoming,Associate Degree,20,44020,31076.72199,27.10601243,32.24506009,1
Wyoming,All Majors Combined,22,55310,27992.63352,28.35033328,30.87503441,0
Wyoming,Bachelor's in Biological Agricultural and Environmental Sciences,22,61922,34604.63352,26.90026753,28.21280953,0
Wyoming,Bachelor's in Business,22,56633,29315.63352,28.00582302,30.19589159,0
Wyoming,Bachelor's in Communications,22,37996,10678.63352,41.620789,315.8356108,0
Wyoming,Bachelor's in Computers Mathematics and Statistics,22,63833,36515.63352,26.58199584,27.69143119,0
Wyoming,Bachelor's in Education,22,56192,28874.63352,28.11701456,30.41164963,0
Wyoming,Bachelor's in Engineering,22,68889,41571.63352,25.8848496,26.61716465,0
Wyoming,Bachelor's in Liberal Arts and History,22,48954,21636.63352,30.6239715,36.30553439,0
Wyoming,Bachelor's in Literature and Languages,22,44415,17097.63352,33.35263705,46.20321506,0
Wyoming,Bachelor's in Multidisciplinary Studies,22,90362,63044.63352,24.1918356,24.33990421,0
Wyoming,Bachelor's in Other,22,52385,25067.63352,29.24693968,32.80207929,0
Wyoming,Bachelor's in Physical and Related Sciences,22,70631,43313.63352,25.68332425,26.32274309,0
Wyoming,Bachelor's in Psychology,22,63625,36307.63352,26.61496256,27.74449527,0
Wyoming,Bachelor's in Science and Engineering Related Fields,22,61609,34291.63352,26.95588852,28.30604908,0
Wyoming,Bachelor's in Social Sciences,22,46847,19529.63352,31.72357066,39.71774061,0
Wyoming,Bachelor's in Visual and Performing Arts,22,41733,14415.63352,35.8385508,61.7888786,0
Wyoming,HS did not graduate,39,28406,681744,,,1
Wyoming,HS graduate,39,37396,822712,,,1
Wyoming,Associate Degree,39,44020,867456.722,,,1
Wyoming,All Majors Combined,39,55310,968262.6335,,,0
Wyoming,Bachelor's in Biological Agricultural and Environmental Sciences,39,61922,1087278.634,,,0
Wyoming,Bachelor's in Business,39,56633,992076.6335,,,0
Wyoming,Bachelor's in Communications,39,37996,656610.6335,,,0
Wyoming,Bachelor's in Computers Mathematics and Statistics,39,63833,1121676.634,,,0
Wyoming,Bachelor's in Education,39,56192,984138.6335,,,0
Wyoming,Bachelor's in Engineering,39,68889,1212684.634,,,0
Wyoming,Bachelor's in Liberal Arts and History,39,48954,853854.6335,,,0
Wyoming,Bachelor's in Literature and Languages,39,44415,772152.6335,,,0
Wyoming,Bachelor's in Multidisciplinary Studies,39,90362,1599198.634,,,0
Wyoming,Bachelor's in Other,39,52385,915612.6335,,,0
Wyoming,Bachelor's in Physical and Related Sciences,39,70631,1244040.634,,,0
Wyoming,Bachelor's in Psychology,39,63625,1117932.634,,,0
Wyoming,Bachelor's in Science and Engineering Related Fields,39,61609,1081644.634,,,0
Wyoming,Bachelor's in Social Sciences,39,46847,815928.6335,,,0
Wyoming,Bachelor's in Visual and Performing Arts,39,41733,723876.6335,,,0
